race_id,driver_id,lap_number,fuel_in_tank,fuel_pressure,fuel_consumption_rate
9,2,21,16.07,90.74,3.38
9,2,22,37.01,97.25,1.47
9,2,23,35.42,73.73,3.73
9,2,24,0.03,89.22,2.56
9,2,25,47.68,61.08,3.56
9,2,26,25.66,99.51,3.14
9,2,27,30.14,82.19,2.6
9,2,28,23.18,54.86,4.03
9,2,29,18.29,83.25,3.87
9,2,30,32.84,72.86,2.11
9,2,31,18.37,65.9,4.02
9,2,32,56.41,91.3,2.36
9,2,33,38.44,82.3,1.7
9,2,34,39.1,54.13,2.29
9,2,35,21.95,85.84,2.96
9,2,36,4.37,81.03,1.8
9,2,37,30.56,65.34,2.48
9,2,38,22.22,50.34,4.67
9,2,39,27.41,69.64,4.66
9,2,40,2.62,61.14,3.22
9,2,41,33.16,97.42,4.81
9,2,42,14.04,97.14,1.02
9,2,43,59.13,90.01,4.4
9,2,44,1.05,76.86,4.36
9,2,45,2.8,84.66,1.61
9,2,46,42.02,63.52,1.64
9,2,47,39.72,92.73,2.74
9,2,48,7.95,51.73,2.1
9,2,49,48.91,80.63,4.12
9,2,50,15.34,88.61,3.68
9,2,51,34.57,61.28,4.38
9,2,52,25.93,61.7,2.28
9,2,53,11.22,84.71,3.47
9,2,54,16.12,94.61,4.37
9,2,55,36.76,51.77,4.19
9,2,56,16.48,54.32,1.49
9,2,57,23.7,63.35,4.47
9,2,58,22.91,72.89,2.8
9,2,59,10.71,58.37,1.53
9,2,60,39.98,51.28,4.31
9,2,61,38.8,77.1,2.89
9,2,62,47.03,83.57,3.94
9,2,63,43.19,55.72,1.31
9,2,64,18.12,78.84,1.39
9,2,65,36.86,54.02,2.31
9,2,66,25.07,54.89,2.97
9,2,67,15.91,65.97,3.83
9,2,68,57.59,63.46,1.71
9,2,69,44.4,62.52,4.54
9,2,70,53.91,52.37,3.04
9,3,1,38.11,56.99,3.48
9,3,2,57.15,91.82,4.13
9,3,3,13.3,66.62,2.25
9,3,4,31.19,97.14,3.03
9,3,5,55.5,65.41,4.51
9,3,6,58.61,80.21,4.1
9,3,7,39.49,79.32,2.12
9,3,8,30.48,82.17,4.94
9,3,9,13.86,81.33,3.58
9,3,10,46.58,90.63,2.79
9,3,11,20.53,69.16,4.75
9,3,12,27.0,88.32,3.72
9,3,13,0.91,54.97,3.99
9,3,14,16.29,87.09,3.49
9,3,15,56.52,65.15,2.0
9,3,16,1.66,85.11,4.8
9,3,17,43.29,75.55,1.94
9,3,18,12.08,81.82,4.36
9,3,19,42.43,74.9,1.53
9,3,20,15.5,70.59,1.73
9,3,21,18.14,73.96,3.18
9,3,22,35.81,58.08,4.93
9,3,23,15.35,95.86,2.17
9,3,24,43.0,55.4,3.32
9,3,25,59.3,94.36,3.12
9,3,26,43.63,79.17,4.11
9,3,27,3.82,63.65,1.47
9,3,28,8.46,69.8,2.53
9,3,29,45.81,83.61,4.58
9,3,30,45.03,71.58,4.21
9,3,31,44.89,64.61,4.76
9,3,32,49.5,67.75,1.91
9,3,33,27.95,94.34,3.33
9,3,34,15.86,81.68,3.84
9,3,35,59.82,63.98,4.26
9,3,36,32.31,84.22,4.83
9,3,37,9.32,91.75,2.34
9,3,38,58.35,81.04,4.29
9,3,39,35.13,54.22,4.2
9,3,40,47.73,50.7,2.52
9,3,41,36.99,95.0,1.52
9,3,42,58.5,82.92,4.73
9,3,43,49.84,83.11,1.65
9,3,44,48.11,52.58,2.37
9,3,45,12.39,64.94,3.26
9,3,46,43.31,52.08,1.73
9,3,47,47.06,97.45,4.41
9,3,48,15.1,67.65,4.41
9,3,49,12.08,69.02,3.47
9,3,50,59.06,94.35,4.12
9,3,51,30.31,50.24,3.46
9,3,52,58.9,54.83,4.89
9,3,53,7.33,96.48,4.91
9,3,54,0.2,80.72,3.98
9,3,55,55.45,53.41,1.66
9,3,56,5.98,76.41,1.2
9,3,57,42.92,65.47,1.63
9,3,58,50.3,66.32,1.12
9,3,59,49.74,69.53,1.68
9,3,60,18.04,97.4,1.69
9,3,61,21.07,63.18,3.94
9,3,62,47.06,60.19,2.38
9,3,63,28.78,98.98,4.6
9,3,64,22.9,98.75,4.32
9,3,65,17.41,97.15,1.29
9,3,66,14.49,97.52,3.64
9,3,67,3.86,90.12,3.4
9,3,68,2.4,85.64,3.9
9,3,69,39.14,82.55,2.62
9,3,70,28.1,84.3,1.16
9,4,1,3.2,80.63,2.25
9,4,2,8.79,64.5,4.69
9,4,3,48.96,52.08,4.74
9,4,4,39.78,70.08,2.69
9,4,5,13.88,94.11,3.6
9,4,6,46.98,97.37,2.66
9,4,7,43.72,91.54,3.11
9,4,8,46.08,88.43,1.78
9,4,9,54.31,98.82,2.08
9,4,10,51.95,88.2,4.03
9,4,11,57.55,85.31,4.56
9,4,12,41.51,93.43,1.47
9,4,13,7.55,99.11,1.66
9,4,14,12.35,53.24,2.03
9,4,15,8.73,88.74,3.6
9,4,16,8.29,61.21,4.12
9,4,17,58.92,57.22,3.98
9,4,18,38.1,94.02,2.91
9,4,19,17.03,97.94,4.42
9,4,20,47.53,66.49,3.1
9,4,21,43.52,66.29,3.71
9,4,22,23.91,70.45,4.46
9,4,23,25.54,70.29,1.17
9,4,24,2.58,63.16,3.5
9,4,25,33.54,80.29,2.29
9,4,26,33.26,55.6,2.28
9,4,27,30.91,75.18,1.53
9,4,28,27.82,55.15,1.26
9,4,29,22.79,95.46,4.53
9,4,30,26.24,93.56,1.79
9,4,31,57.71,87.05,3.75
9,4,32,18.69,51.71,3.04
9,4,33,2.95,58.06,1.42
9,4,34,49.85,53.17,4.12
9,4,35,52.44,87.96,1.65
9,4,36,41.23,99.02,1.48
9,4,37,7.31,71.67,4.25
9,4,38,59.85,62.34,2.25
9,4,39,7.44,71.91,1.64
9,4,40,13.62,53.1,5.0
9,4,41,34.92,60.65,1.87
9,4,42,13.29,52.11,1.09
9,4,43,11.9,86.16,1.79
9,4,44,18.18,92.05,4.65
9,4,45,38.22,66.75,4.67
9,4,46,54.16,52.98,2.27
9,4,47,32.57,78.3,4.0
9,4,48,49.93,98.98,2.82
9,4,49,46.51,89.0,1.44
9,4,50,45.1,61.92,2.07
9,4,51,16.61,78.62,3.43
9,4,52,34.83,83.65,3.11
9,4,53,30.54,77.35,2.19
9,4,54,48.94,85.15,1.82
9,4,55,51.11,97.78,4.24
9,4,56,9.21,99.08,3.57
9,4,57,8.64,97.67,1.98
9,4,58,20.09,74.21,4.12
9,4,59,38.56,73.58,3.65
9,4,60,26.24,83.75,4.4
9,4,61,4.06,76.06,2.0
9,4,62,20.84,50.43,4.14
9,4,63,10.23,73.58,3.49
9,4,64,35.6,60.07,2.68
9,4,65,48.82,53.46,3.09
9,4,66,45.99,64.14,1.06
9,4,67,54.43,85.15,2.57
9,4,68,11.63,52.51,3.31
9,4,69,16.93,75.4,1.57
9,4,70,56.0,71.34,3.9
9,5,1,27.11,81.79,3.73
9,5,2,57.56,84.82,2.29
9,5,3,18.54,61.08,4.74
9,5,4,20.73,87.2,3.49
9,5,5,8.22,75.73,3.08
9,5,6,34.64,74.14,4.08
9,5,7,8.23,61.86,3.05
9,5,8,49.19,60.61,4.66
9,5,9,30.07,69.83,4.15
9,5,10,52.28,97.68,1.34
9,5,11,48.23,84.9,3.18
9,5,12,49.91,63.93,4.73
9,5,13,31.9,80.43,1.82
9,5,14,12.1,80.87,1.01
9,5,15,17.77,86.27,4.7
9,5,16,10.67,73.97,4.11
9,5,17,4.97,59.4,4.51
9,5,18,24.61,51.91,2.63
9,5,19,15.11,70.43,3.52
9,5,20,18.21,95.67,1.06
9,5,21,38.59,69.67,4.36
9,5,22,19.85,83.43,4.5
9,5,23,43.21,79.95,3.34
9,5,24,5.31,85.43,4.79
9,5,25,27.64,92.49,1.35
9,5,26,24.87,96.26,3.53
9,5,27,5.27,73.13,1.73
9,5,28,3.44,77.47,3.58
9,5,29,56.19,90.69,2.19
9,5,30,39.37,99.29,1.48
9,5,31,16.66,50.06,1.42
9,5,32,39.04,60.56,2.63
9,5,33,34.69,55.09,1.48
9,5,34,1.56,94.51,2.0
9,5,35,35.99,66.25,4.29
9,5,36,6.39,92.52,2.4
9,5,37,50.83,72.16,1.04
9,5,38,5.27,73.56,4.0
9,5,39,37.59,71.49,2.6
9,5,40,1.04,96.85,1.96
9,5,41,9.71,54.38,2.5
9,5,42,40.17,78.43,2.08
9,5,43,0.76,57.19,3.89
9,5,44,25.61,84.94,2.87
9,5,45,29.17,62.25,1.74
9,5,46,1.53,77.54,1.42
9,5,47,21.26,72.68,4.43
9,5,48,23.19,62.49,2.06
9,5,49,15.68,84.4,3.85
9,5,50,52.97,52.32,1.04
9,5,51,45.32,77.59,1.56
9,5,52,5.99,75.67,1.32
9,5,53,46.53,59.12,3.5
9,5,54,27.58,65.05,4.59
9,5,55,58.43,98.24,4.73
9,5,56,39.46,55.37,2.51
9,5,57,29.89,67.06,3.49
9,5,58,23.66,74.72,2.24
9,5,59,12.71,99.94,1.36
9,5,60,17.08,85.41,1.86
9,5,61,52.57,87.43,4.44
9,5,62,16.66,52.69,1.84
9,5,63,19.99,53.84,3.36
9,5,64,11.9,75.73,3.8
9,5,65,52.46,85.04,3.52
9,5,66,27.71,82.98,1.01
9,5,67,47.34,90.75,3.75
9,5,68,11.42,80.22,1.75
9,5,69,39.65,65.07,4.83
9,5,70,28.83,59.53,2.53
9,6,1,24.48,84.31,2.05
9,6,2,1.68,74.04,2.79
9,6,3,33.14,96.21,1.67
9,6,4,27.55,72.13,2.6
9,6,5,20.07,67.12,4.36
9,6,6,34.43,66.52,4.09
9,6,7,20.44,54.53,1.15
9,6,8,20.88,99.83,2.83
9,6,9,35.56,65.9,2.42
9,6,10,1.85,93.22,2.75
9,6,11,46.69,83.45,2.12
9,6,12,56.6,80.66,2.52
9,6,13,31.27,70.87,2.82
9,6,14,50.79,71.44,2.06
9,6,15,38.85,73.91,2.06
9,6,16,17.03,81.01,4.76
9,6,17,22.03,99.64,4.77
9,6,18,48.54,68.67,4.12
9,6,19,22.92,63.59,2.16
9,6,20,7.16,69.53,1.8
9,6,21,22.47,96.57,2.62
9,6,22,29.11,64.43,2.06
9,6,23,1.59,85.95,1.13
9,6,24,52.01,67.32,2.4
9,6,25,43.46,94.76,4.55
9,6,26,56.23,63.74,2.27
9,6,27,15.53,67.14,1.21
9,6,28,46.61,61.28,3.01
9,6,29,24.0,94.69,2.02
9,6,30,20.82,70.35,2.73
9,6,31,51.7,79.64,4.25
9,6,32,0.76,94.83,3.79
9,6,33,57.27,54.3,3.5
9,6,34,17.6,67.95,1.83
9,6,35,17.88,76.3,4.01
9,6,36,35.38,94.96,2.68
9,6,37,18.52,86.0,2.92
9,6,38,25.02,79.9,4.27
9,6,39,41.54,93.72,1.87
9,6,40,16.28,75.97,2.78
9,6,41,36.9,57.52,3.61
9,6,42,10.38,64.62,2.44
9,6,43,15.11,59.15,3.1
9,6,44,31.21,77.69,2.35
9,6,45,19.69,83.32,2.52
9,6,46,18.73,56.43,2.68
9,6,47,52.82,77.37,3.07
9,6,48,59.9,89.8,1.7
9,6,49,8.68,78.4,3.87
9,6,50,36.32,67.58,4.81
9,6,51,3.5,76.32,3.41
9,6,52,54.11,82.63,2.64
9,6,53,46.29,87.94,2.85
9,6,54,5.42,73.2,2.21
9,6,55,11.16,59.83,3.72
9,6,56,3.44,83.9,1.08
9,6,57,42.41,72.0,2.71
9,6,58,9.84,75.46,4.4
9,6,59,45.85,75.26,1.47
9,6,60,18.61,91.1,4.09
9,6,61,33.06,87.37,3.6
9,6,62,56.77,59.47,2.88
9,6,63,51.52,71.39,4.22
9,6,64,29.21,92.45,2.48
9,6,65,49.02,82.22,2.88
9,6,66,58.63,88.47,1.88
9,6,67,57.34,86.36,1.23
9,6,68,49.2,53.62,1.68
9,6,69,30.88,64.4,2.79
9,6,70,36.01,98.89,2.94
9,7,1,27.76,72.15,3.8
9,7,2,28.98,80.22,1.44
9,7,3,55.92,70.34,3.89
9,7,4,33.0,57.19,3.9
9,7,5,49.5,73.69,2.59
9,7,6,25.65,83.64,2.23
9,7,7,56.61,77.71,2.95
9,7,8,23.42,94.81,3.36
9,7,9,38.78,66.4,4.98
9,7,10,39.8,50.46,1.84
9,7,11,34.82,78.66,4.92
9,7,12,2.48,65.96,2.67
9,7,13,56.39,73.25,2.47
9,7,14,31.26,60.24,3.13
9,7,15,8.07,51.45,2.06
9,7,16,16.51,65.45,1.22
9,7,17,16.15,58.06,3.49
9,7,18,29.18,56.08,1.69
9,7,19,56.57,87.04,3.18
9,7,20,29.87,66.13,4.16
9,7,21,11.93,84.78,1.68
9,7,22,55.91,99.45,1.05
9,7,23,50.06,83.27,4.44
9,7,24,35.65,90.18,4.93
9,7,25,32.92,52.42,3.86
9,7,26,17.35,68.52,4.3
9,7,27,0.2,96.54,4.39
9,7,28,30.81,68.69,2.92
9,7,29,12.35,81.59,2.96
9,7,30,5.62,69.6,4.94
9,7,31,39.31,99.08,3.73
9,7,32,7.28,96.8,1.19
9,7,33,33.41,66.29,1.49
9,7,34,18.49,79.43,3.8
9,7,35,56.25,86.86,3.11
9,7,36,20.32,76.39,4.42
9,7,37,41.2,75.55,3.93
9,7,38,9.26,69.18,2.19
9,7,39,21.25,53.45,1.18
9,7,40,43.48,61.87,1.62
9,7,41,31.66,54.82,1.08
9,7,42,58.13,94.19,3.63
9,7,43,26.06,67.14,1.54
9,7,44,11.32,51.49,1.82
9,7,45,51.88,98.99,4.02
9,7,46,1.85,70.99,3.59
9,7,47,4.41,88.44,3.92
9,7,48,2.93,91.39,3.87
9,7,49,33.25,84.85,4.09
9,7,50,0.98,83.22,3.35
9,7,51,41.06,53.18,2.95
9,7,52,21.67,63.48,1.15
9,7,53,39.86,50.79,4.4
9,7,54,17.6,63.27,3.72
9,7,55,25.64,62.14,1.31
9,7,56,1.08,77.54,4.42
9,7,57,54.31,72.89,1.67
9,7,58,11.74,74.66,2.24
9,7,59,51.27,98.87,2.87
9,7,60,13.62,73.66,3.22
9,7,61,48.85,79.36,3.22
9,7,62,36.05,58.71,2.03
9,7,63,17.89,75.39,3.63
9,7,64,50.38,85.38,3.42
9,7,65,5.25,76.67,1.68
9,7,66,16.64,60.87,3.73
9,7,67,45.0,64.84,2.63
9,7,68,22.52,72.86,2.29
9,7,69,26.01,81.66,1.88
9,7,70,26.71,89.16,1.96
9,8,1,15.89,90.34,2.74
9,8,2,16.15,60.57,1.03
9,8,3,15.32,91.43,1.96
9,8,4,41.45,71.65,1.42
9,8,5,54.39,72.19,3.64
9,8,6,51.44,75.46,3.08
9,8,7,18.08,67.36,4.19
9,8,8,19.29,52.47,4.41
9,8,9,19.58,98.44,3.61
9,8,10,3.26,66.4,2.71
9,8,11,41.12,58.27,3.18
9,8,12,55.25,75.3,1.75
9,8,13,1.62,69.04,2.7
9,8,14,35.58,90.63,4.61
9,8,15,14.73,65.01,4.25
9,8,16,10.47,65.1,1.78
9,8,17,35.78,73.48,4.41
9,8,18,45.69,98.17,3.01
9,8,19,15.16,92.1,2.65
9,8,20,57.35,70.38,4.94
9,8,21,51.76,68.0,1.42
9,8,22,27.11,56.45,2.82
9,8,23,53.01,96.66,4.72
9,8,24,23.18,53.54,4.28
9,8,25,50.11,76.32,3.44
9,8,26,14.16,78.22,4.72
9,8,27,3.17,88.71,3.38
9,8,28,27.73,91.41,2.96
9,8,29,42.57,65.11,4.58
9,8,30,40.21,75.33,2.02
9,8,31,48.52,85.85,2.36
9,8,32,25.6,96.52,4.27
9,8,33,52.39,94.35,2.81
9,8,34,33.32,70.86,4.33
9,8,35,11.04,83.94,1.73
9,8,36,14.32,82.1,1.57
9,8,37,2.92,80.6,1.6
9,8,38,51.28,56.46,1.11
9,8,39,56.5,83.0,4.21
9,8,40,10.62,51.78,4.27
9,8,41,22.31,74.63,2.51
9,8,42,41.84,86.14,2.75
9,8,43,44.03,64.39,3.58
9,8,44,15.56,51.51,3.93
9,8,45,46.97,93.27,3.85
9,8,46,46.01,75.21,1.11
9,8,47,17.92,59.97,1.5
9,8,48,5.14,80.46,4.72
9,8,49,32.19,90.69,3.15
9,8,50,3.93,69.44,1.13
9,8,51,20.15,64.16,3.23
9,8,52,47.11,82.75,1.85
9,8,53,53.89,66.76,4.56
9,8,54,11.52,89.57,2.21
9,8,55,5.68,81.19,1.17
9,8,56,51.34,73.48,3.47
9,8,57,44.89,72.38,4.51
9,8,58,23.84,50.18,4.31
9,8,59,12.8,89.45,2.88
9,8,60,38.92,73.27,1.87
9,8,61,57.88,83.17,2.31
9,8,62,43.55,67.42,1.28
9,8,63,0.32,91.48,4.42
9,8,64,34.75,55.84,4.1
9,8,65,47.66,56.91,1.74
9,8,66,7.75,51.19,1.78
9,8,67,40.97,52.55,4.6
9,8,68,21.77,87.2,4.7
9,8,69,58.44,53.88,3.62
9,8,70,57.5,79.7,4.86
9,9,1,58.67,83.43,2.77
9,9,2,34.83,96.72,4.64
9,9,3,55.89,94.0,3.89
9,9,4,15.53,92.9,3.79
9,9,5,51.04,94.76,2.57
9,9,6,46.1,63.59,2.13
9,9,7,49.91,51.41,1.79
9,9,8,56.47,73.53,4.06
9,9,9,19.65,54.88,2.96
9,9,10,32.6,82.55,3.77
9,9,11,58.53,76.36,3.5
9,9,12,12.49,76.9,2.13
9,9,13,38.37,51.72,1.42
9,9,14,39.13,68.93,4.09
9,9,15,26.25,54.48,1.06
9,9,16,39.96,76.21,1.89
9,9,17,55.5,53.58,4.08
9,9,18,35.21,76.62,1.34
9,9,19,19.08,66.51,2.31
9,9,20,56.55,79.96,2.34
9,9,21,35.62,98.28,4.11
9,9,22,0.15,52.89,4.56
9,9,23,54.56,66.77,1.78
9,9,24,23.13,84.96,4.29
9,9,25,53.4,95.18,2.87
9,9,26,30.4,67.13,2.16
9,9,27,35.25,82.48,3.7
9,9,28,23.55,57.35,1.36
9,9,29,31.75,63.67,4.24
9,9,30,11.89,98.61,3.04
9,9,31,51.53,65.23,3.76
9,9,32,54.49,87.13,4.77
9,9,33,36.6,80.24,1.7
9,9,34,36.3,82.72,1.29
9,9,35,55.23,78.07,3.77
9,9,36,43.52,85.43,4.38
9,9,37,17.76,83.22,2.35
9,9,38,24.94,72.23,2.18
9,9,39,55.77,78.89,4.01
9,9,40,49.74,84.65,3.81
9,9,41,45.0,94.53,1.69
9,9,42,2.84,75.71,3.3
9,9,43,20.41,55.0,2.93
9,9,44,57.72,94.74,4.73
9,9,45,3.6,89.91,3.86
9,9,46,11.26,71.12,4.94
9,9,47,26.67,70.88,2.85
9,9,48,14.83,66.06,2.79
9,9,49,29.62,98.66,2.7
9,9,50,23.42,83.2,2.29
9,9,51,19.85,76.45,2.49
9,9,52,21.64,54.53,4.37
9,9,53,36.27,50.33,1.03
9,9,54,11.19,86.39,2.75
9,9,55,52.8,66.91,2.35
9,9,56,54.06,71.04,2.27
9,9,57,8.99,60.93,3.21
9,9,58,39.41,74.31,3.82
9,9,59,56.71,67.51,4.73
9,9,60,48.11,60.8,1.9
9,9,61,48.53,74.23,1.97
9,9,62,27.64,91.18,2.26
9,9,63,53.85,98.76,2.73
9,9,64,33.33,89.5,1.62
9,9,65,0.46,98.8,3.67
9,9,66,26.16,70.64,2.09
9,9,67,9.86,98.84,3.89
9,9,68,9.96,81.14,3.42
9,9,69,33.88,57.91,2.99
9,9,70,24.79,52.95,1.47
9,10,1,31.29,85.14,3.76
9,10,2,0.51,76.52,1.38
9,10,3,50.36,93.04,3.92
9,10,4,17.58,87.83,1.86
9,10,5,34.68,62.12,2.97
9,10,6,49.15,78.98,3.48
9,10,7,10.49,51.35,2.28
9,10,8,42.57,95.61,2.87
9,10,9,41.76,82.09,3.97
9,10,10,54.04,58.77,4.64
9,10,11,29.21,65.64,1.66
9,10,12,57.81,97.37,2.3
9,10,13,10.62,57.57,1.84
9,10,14,27.88,73.47,4.43
9,10,15,7.94,64.42,3.14
9,10,16,3.69,67.07,3.82
9,10,17,43.55,76.06,2.96
9,10,18,57.49,52.33,3.12
9,10,19,18.97,74.77,1.89
9,10,20,42.63,53.72,1.81
9,10,21,6.07,69.52,1.06
9,10,22,39.88,84.41,4.84
9,10,23,19.35,95.93,3.32
9,10,24,26.45,55.66,4.0
9,10,25,43.33,52.72,1.77
9,10,26,43.89,69.35,1.54
9,10,27,35.71,64.89,2.33
9,10,28,49.92,79.25,2.55
9,10,29,50.71,61.62,3.23
9,10,30,58.09,61.48,3.69
9,10,31,40.79,84.29,2.35
9,10,32,12.6,95.98,1.2
9,10,33,0.55,52.49,4.94
9,10,34,28.1,66.66,4.53
9,10,35,40.29,77.5,4.45
9,10,36,35.48,74.03,1.45
9,10,37,56.52,97.65,4.67
9,10,38,48.69,76.18,4.0
9,10,39,54.51,68.64,4.46
9,10,40,27.04,97.73,4.07
9,10,41,42.46,93.02,2.64
9,10,42,53.32,67.21,3.29
9,10,43,18.06,87.02,1.59
9,10,44,43.57,55.0,4.03
9,10,45,38.5,62.11,3.74
9,10,46,7.63,50.83,1.76
9,10,47,4.7,78.74,3.05
9,10,48,52.16,73.95,1.44
9,10,49,1.2,51.03,2.13
9,10,50,46.05,96.27,4.79
9,10,51,14.47,58.15,2.11
9,10,52,14.24,72.87,1.22
9,10,53,28.91,79.7,2.63
9,10,54,24.07,78.05,3.63
9,10,55,23.02,98.09,2.8
9,10,56,57.83,70.83,3.92
9,10,57,11.31,95.49,1.5
9,10,58,2.63,78.68,4.78
9,10,59,43.45,56.24,4.4
9,10,60,22.69,50.31,2.34
9,10,61,52.01,70.77,4.67
9,10,62,57.03,90.98,1.6
9,10,63,59.51,63.45,2.01
9,10,64,29.87,59.35,1.52
9,10,65,41.16,85.53,4.28
9,10,66,29.33,73.85,3.45
9,10,67,51.79,54.12,3.77
9,10,68,2.05,83.66,1.19
9,10,69,41.36,77.81,1.86
9,10,70,5.29,69.76,3.09
9,11,1,52.35,67.47,2.2
9,11,2,17.91,75.9,3.21
9,11,3,19.72,90.2,2.14
9,11,4,44.64,65.48,4.79
9,11,5,10.41,63.47,4.69
9,11,6,7.37,62.59,2.81
9,11,7,56.13,51.4,1.87
9,11,8,44.37,64.45,2.37
9,11,9,49.71,85.86,3.33
9,11,10,46.01,93.4,3.09
9,11,11,59.8,81.16,1.17
9,11,12,28.53,88.4,1.1
9,11,13,34.75,81.55,4.19
9,11,14,39.74,85.47,1.08
9,11,15,20.02,53.62,2.83
9,11,16,16.93,94.39,3.69
9,11,17,53.84,86.45,1.89
9,11,18,34.91,58.69,2.99
9,11,19,53.65,83.99,2.76
9,11,20,23.91,55.65,4.94
9,11,21,34.27,93.23,2.88
9,11,22,6.73,59.76,2.69
9,11,23,25.21,58.74,1.84
9,11,24,27.63,62.96,3.02
9,11,25,47.31,80.34,1.47
9,11,26,4.7,84.49,2.99
9,11,27,7.36,64.54,2.66
9,11,28,8.85,58.32,2.34
9,11,29,39.98,87.79,3.75
9,11,30,51.6,70.62,1.05
9,11,31,52.38,75.24,3.99
9,11,32,31.38,93.72,1.75
9,11,33,24.61,55.77,1.61
9,11,34,59.61,78.6,2.63
9,11,35,10.86,56.34,2.38
9,11,36,16.13,67.38,3.28
9,11,37,10.13,58.01,2.43
9,11,38,18.08,85.23,1.03
9,11,39,27.49,60.62,1.31
9,11,40,53.4,65.42,3.78
9,11,41,35.41,58.42,4.56
9,11,42,51.63,55.08,2.45
9,11,43,54.1,64.54,2.14
9,11,44,0.3,90.02,3.85
9,11,45,49.13,77.53,4.65
9,11,46,3.89,97.82,1.82
9,11,47,31.22,56.81,2.07
9,11,48,33.94,62.96,1.71
9,11,49,31.18,53.77,4.16
9,11,50,39.44,53.83,2.62
9,11,51,38.16,58.2,3.24
9,11,52,31.68,66.44,1.34
9,11,53,4.1,87.64,2.93
9,11,54,46.16,76.52,4.43
9,11,55,22.79,61.48,4.74
9,11,56,21.52,51.6,4.94
9,11,57,27.37,78.19,4.82
9,11,58,47.22,92.54,1.56
9,11,59,50.15,52.82,4.92
9,11,60,14.29,98.2,3.98
9,11,61,55.59,65.26,2.44
9,11,62,44.95,63.84,4.21
9,11,63,53.7,94.86,1.04
9,11,64,14.19,88.24,2.78
9,11,65,57.19,57.33,2.33
9,11,66,40.68,52.47,1.13
9,11,67,4.75,66.06,4.7
9,11,68,21.6,81.92,3.56
9,11,69,21.3,94.88,1.28
9,11,70,3.9,60.53,4.42
9,12,1,9.62,78.19,3.85
9,12,2,4.64,88.23,2.8
9,12,3,57.16,72.67,4.13
9,12,4,47.15,73.79,1.72
9,12,5,48.87,57.95,3.76
9,12,6,48.77,65.94,3.76
9,12,7,45.15,67.28,1.19
9,12,8,52.31,84.57,2.02
9,12,9,21.16,95.39,1.1
9,12,10,28.13,73.68,3.95
9,12,11,12.27,84.78,2.9
9,12,12,0.7,88.32,3.6
9,12,13,6.35,54.04,4.07
9,12,14,0.8,86.41,4.75
9,12,15,10.19,93.03,4.59
9,12,16,37.51,96.52,4.47
9,12,17,38.47,51.91,4.41
9,12,18,34.44,94.56,1.13
9,12,19,43.03,80.47,4.42
9,12,20,13.46,79.26,4.31
9,12,21,43.77,50.06,1.97
9,12,22,54.85,94.87,2.01
9,12,23,10.62,58.49,1.57
9,12,24,33.46,73.44,1.42
9,12,25,47.86,61.22,2.71
9,12,26,14.87,98.27,3.86
9,12,27,58.56,77.4,3.78
9,12,28,40.59,57.69,1.04
9,12,29,5.84,87.82,2.01
9,12,30,26.47,61.41,1.11
9,12,31,20.02,81.25,3.15
9,12,32,6.37,62.11,3.28
9,12,33,14.93,61.63,2.52
9,12,34,9.36,80.06,1.83
9,12,35,29.34,78.83,2.13
9,12,36,30.41,83.53,3.46
9,12,37,41.02,72.52,4.75
9,12,38,40.26,60.11,3.27
9,12,39,52.23,56.31,1.91
9,12,40,49.57,62.61,3.01
9,12,41,57.24,62.03,1.1
9,12,42,16.77,78.68,2.93
9,12,43,15.4,88.26,1.81
9,12,44,19.05,78.59,2.1
9,12,45,36.8,87.03,1.55
9,12,46,46.16,94.54,2.83
9,12,47,9.0,51.44,4.94
9,12,48,26.61,85.19,1.26
9,12,49,4.02,74.76,2.31
9,12,50,28.12,93.47,1.13
9,12,51,42.22,80.96,2.02
9,12,52,55.89,88.77,2.29
9,12,53,37.66,79.28,2.85
9,12,54,18.31,86.46,3.09
9,12,55,16.47,99.79,1.32
9,12,56,49.0,91.85,2.97
9,12,57,14.97,64.0,2.61
9,12,58,57.41,72.79,1.88
9,12,59,21.0,74.06,3.15
9,12,60,49.29,84.66,2.82
9,12,61,50.91,55.67,3.63
9,12,62,57.77,98.77,4.45
9,12,63,2.13,91.69,1.47
9,12,64,34.0,52.99,4.15
9,12,65,28.43,97.92,1.18
9,12,66,11.79,85.32,4.63
9,12,67,22.22,91.63,3.98
9,12,68,33.86,87.39,3.63
9,12,69,31.76,81.73,2.83
9,12,70,36.75,61.24,1.25
9,13,1,53.82,62.51,1.84
9,13,2,21.84,74.64,4.74
9,13,3,39.6,65.74,3.75
9,13,4,19.44,51.97,4.55
9,13,5,17.71,61.92,4.44
9,13,6,13.48,94.79,3.49
9,13,7,14.17,86.62,4.99
9,13,8,17.89,76.19,3.12
9,13,9,5.13,74.53,1.2
9,13,10,12.03,65.14,3.66
9,13,11,9.52,55.72,2.28
9,13,12,16.23,90.39,2.9
9,13,13,34.93,72.43,2.2
9,13,14,41.76,63.29,2.69
9,13,15,46.46,90.18,1.87
9,13,16,43.49,69.0,2.79
9,13,17,51.17,79.05,3.43
9,13,18,54.46,67.33,3.41
9,13,19,19.39,57.31,4.93
9,13,20,1.48,87.38,4.08
9,13,21,38.61,57.07,4.05
9,13,22,11.45,83.97,2.56
9,13,23,15.05,55.32,1.04
9,13,24,42.71,88.35,1.74
9,13,25,5.99,62.96,4.65
