driver_id,race_id,lap_number,reaction_time,braking_points,acceleration_points,cornering_speed,overall_performance_rating
19,15,3,0.39,12,16,116.67,6.81
19,15,4,0.18,10,12,81.6,6.58
19,15,5,0.46,13,19,112.36,3.33
19,15,6,0.31,15,20,115.05,1.15
19,15,7,0.47,1,9,73.55,4.09
19,15,8,0.93,20,3,136.31,5.86
19,15,9,0.37,8,14,117.84,3.75
19,15,10,0.19,3,19,95.8,2.29
19,15,11,0.61,1,6,59.61,9.07
19,15,12,0.65,9,17,127.76,9.35
19,15,13,0.37,1,4,90.61,8.47
19,15,14,0.62,17,18,129.03,9.94
19,15,15,0.41,11,6,98.91,8.74
19,15,16,0.18,18,17,90.75,2.6
19,15,17,0.83,18,5,128.88,1.82
19,15,18,0.38,2,20,88.96,7.5
19,15,19,0.59,14,14,114.39,4.91
19,15,20,0.41,2,19,50.53,4.82
19,15,21,0.34,13,13,137.97,5.44
19,15,22,0.84,4,5,102.5,4.8
19,15,23,0.16,18,8,89.71,8.1
19,15,24,0.41,14,13,89.26,6.91
19,15,25,0.94,13,6,76.02,4.52
19,15,26,0.71,10,3,135.2,6.01
19,15,27,0.62,9,17,142.41,9.29
19,15,28,0.2,17,10,75.1,1.97
19,15,29,0.17,6,17,148.96,2.02
19,15,30,0.49,5,5,89.62,9.81
19,15,31,0.31,12,19,120.81,7.0
19,15,32,0.94,5,5,69.4,9.72
19,15,33,0.32,3,3,98.9,2.0
19,15,34,0.22,14,14,65.05,7.42
19,15,35,0.46,5,13,125.41,2.12
19,15,36,0.11,4,6,130.22,3.89
19,15,37,0.85,12,7,81.9,3.1
19,15,38,0.79,2,16,104.23,2.26
19,15,39,0.2,16,15,90.8,1.36
19,15,40,0.51,19,4,103.31,2.03
19,15,41,0.35,5,6,111.65,8.26
19,15,42,0.94,18,4,57.66,1.5
19,15,43,0.75,17,9,117.64,5.44
19,15,44,0.58,10,10,112.25,2.15
19,15,45,0.26,20,11,100.92,4.84
19,15,46,0.93,3,2,57.15,5.28
19,15,47,0.5,7,9,88.86,1.81
19,15,48,0.5,4,2,100.09,8.67
19,15,49,0.57,17,8,92.32,7.67
19,15,50,0.66,11,4,118.97,6.09
19,15,51,0.63,12,11,118.2,3.46
19,15,52,0.93,6,4,67.01,5.02
19,15,53,0.27,7,2,129.25,2.29
19,15,54,0.99,13,19,92.88,7.84
19,15,55,0.52,12,18,119.23,1.91
19,15,56,0.55,19,1,73.16,3.61
19,15,57,0.53,4,6,103.62,6.44
19,15,58,0.9,20,13,114.35,9.55
19,15,59,0.5,15,8,124.87,5.42
19,15,60,0.33,6,4,103.58,7.06
19,15,61,0.64,9,8,105.3,2.1
19,15,62,0.74,20,20,105.38,7.53
19,15,63,0.5,18,4,106.68,1.05
19,15,64,0.5,7,3,92.53,7.73
19,15,65,0.83,16,19,97.58,4.18
19,15,66,0.96,1,5,122.47,4.91
19,15,67,0.67,6,19,52.32,6.16
19,15,68,0.35,10,17,149.79,4.01
19,15,69,0.19,7,12,105.79,4.52
19,15,70,0.27,18,5,132.92,5.84
20,15,1,0.96,9,20,61.63,8.34
20,15,2,0.44,7,8,139.38,7.68
20,15,3,0.45,17,19,75.03,2.24
20,15,4,0.68,1,15,111.98,1.93
20,15,5,0.32,15,9,91.42,9.82
20,15,6,0.93,11,11,132.06,2.67
20,15,7,0.69,16,16,106.18,9.91
20,15,8,0.6,2,2,51.07,5.33
20,15,9,0.14,3,17,139.69,7.66
20,15,10,0.9,19,2,134.31,3.99
20,15,11,0.64,3,12,50.06,6.71
20,15,12,0.23,14,16,140.01,3.04
20,15,13,0.41,9,12,77.09,5.65
20,15,14,0.59,17,9,135.71,2.29
20,15,15,0.93,10,16,57.03,8.11
20,15,16,0.2,2,8,107.98,8.26
20,15,17,0.19,14,10,112.28,2.91
20,15,18,0.67,15,20,104.61,9.29
20,15,19,0.56,8,4,88.79,7.35
20,15,20,0.56,12,7,77.84,5.67
20,15,21,0.33,15,4,107.68,3.34
20,15,22,0.38,20,14,97.31,2.82
20,15,23,0.64,3,7,79.17,6.69
20,15,24,0.73,5,7,102.73,1.1
20,15,25,0.43,8,7,59.31,7.84
20,15,26,0.29,2,3,51.84,3.76
20,15,27,0.42,10,12,89.98,6.95
20,15,28,0.57,8,1,56.51,5.65
20,15,29,0.58,17,12,82.59,8.32
20,15,30,0.92,8,12,95.21,2.93
20,15,31,0.6,4,6,76.1,7.64
20,15,32,0.49,6,13,103.25,2.49
20,15,33,0.23,2,5,134.39,7.14
20,15,34,0.4,15,5,80.61,8.27
20,15,35,0.51,14,17,50.59,5.39
20,15,36,0.12,2,5,85.16,2.73
20,15,37,0.78,5,8,97.87,1.47
20,15,38,0.36,10,8,78.91,2.86
20,15,39,0.7,4,17,98.17,3.22
20,15,40,0.8,19,4,126.46,4.63
20,15,41,0.45,8,19,59.05,5.16
20,15,42,0.62,4,16,109.14,8.28
20,15,43,0.54,19,10,142.06,1.62
20,15,44,0.18,11,3,146.59,4.59
20,15,45,0.55,17,10,118.01,1.61
20,15,46,0.68,1,6,50.12,3.38
20,15,47,0.8,19,7,126.9,2.27
20,15,48,0.43,14,7,71.02,8.87
20,15,49,0.25,19,20,83.79,7.16
20,15,50,0.61,6,13,134.78,9.71
20,15,51,0.13,6,4,72.44,1.93
20,15,52,0.23,15,3,137.78,9.75
20,15,53,0.98,12,14,107.71,5.31
20,15,54,0.1,16,3,60.48,3.46
20,15,55,0.87,14,10,98.19,6.83
20,15,56,0.76,15,19,99.18,4.0
20,15,57,0.66,8,17,143.01,1.46
20,15,58,0.3,8,9,97.92,9.35
20,15,59,0.23,14,12,136.35,2.22
20,15,60,0.87,9,12,80.18,1.44
20,15,61,0.91,2,9,123.36,9.63
20,15,62,0.12,10,1,145.9,8.21
20,15,63,0.93,2,19,137.46,10.0
20,15,64,0.17,6,8,140.21,6.36
20,15,65,0.8,19,19,88.46,2.55
20,15,66,0.65,6,11,127.06,4.08
20,15,67,0.74,3,16,118.4,5.39
20,15,68,0.46,17,14,89.5,6.11
20,15,69,0.36,9,12,71.6,1.47
20,15,70,0.29,1,8,75.42,2.66
1,16,1,0.6,14,14,142.47,1.94
1,16,2,0.38,1,19,102.68,5.19
1,16,3,0.57,11,4,133.87,6.83
1,16,4,0.37,16,9,105.31,6.74
1,16,5,0.32,1,18,148.94,1.48
1,16,6,0.46,3,14,101.93,9.06
1,16,7,0.69,5,3,62.16,3.73
1,16,8,0.35,14,19,88.01,1.52
1,16,9,0.92,14,13,137.68,7.5
1,16,10,0.13,19,13,114.82,1.99
1,16,11,0.14,4,3,131.04,8.9
1,16,12,0.65,13,9,103.58,5.44
1,16,13,0.13,20,9,69.86,4.92
1,16,14,0.85,2,2,76.69,5.33
1,16,15,0.91,8,2,135.43,3.1
1,16,16,0.81,1,3,58.29,4.76
1,16,17,0.94,3,13,126.52,9.02
1,16,18,0.19,1,1,146.62,2.95
1,16,19,0.71,20,11,59.32,3.9
1,16,20,0.72,10,13,56.27,9.76
1,16,21,0.39,20,14,50.84,6.79
1,16,22,0.24,12,12,109.05,8.8
1,16,23,0.59,15,1,120.49,6.05
1,16,24,0.66,8,11,116.31,7.54
1,16,25,0.57,6,15,77.27,6.1
1,16,26,0.57,20,3,65.05,3.54
1,16,27,0.59,13,5,111.91,1.84
1,16,28,0.71,17,16,97.87,6.41
1,16,29,0.68,7,12,100.88,8.24
1,16,30,0.66,11,3,53.62,2.51
1,16,31,0.67,11,3,136.96,7.47
1,16,32,0.24,15,17,75.16,3.84
1,16,33,0.6,19,9,74.31,6.04
1,16,34,0.46,2,12,52.73,4.26
1,16,35,0.51,14,13,120.67,2.83
1,16,36,0.85,19,5,129.07,7.07
1,16,37,0.26,6,18,72.82,7.72
1,16,38,0.55,15,10,137.23,8.71
1,16,39,0.93,15,17,62.59,8.66
1,16,40,0.84,5,3,105.6,4.1
1,16,41,0.43,15,20,141.3,6.84
1,16,42,0.7,8,7,145.14,9.43
1,16,43,0.87,5,17,148.83,1.25
1,16,44,0.83,20,12,128.87,8.73
1,16,45,0.4,8,19,84.25,4.03
1,16,46,0.29,17,11,91.41,1.07
1,16,47,0.11,9,5,104.22,3.66
1,16,48,0.19,17,2,64.01,4.52
1,16,49,0.73,20,1,84.5,1.62
1,16,50,0.23,4,10,100.74,1.48
1,16,51,0.47,3,18,76.64,2.91
1,16,52,0.17,9,4,118.16,3.99
1,16,53,0.9,2,14,61.98,1.72
1,16,54,0.96,8,3,65.27,6.17
1,16,55,0.45,3,13,59.54,6.89
1,16,56,0.73,11,5,87.65,6.55
1,16,57,0.36,16,19,89.41,8.87
1,16,58,0.19,13,14,95.44,2.8
1,16,59,0.35,1,20,110.96,4.1
1,16,60,0.66,5,19,147.96,4.9
1,16,61,0.98,13,6,139.47,4.64
1,16,62,0.35,6,8,132.78,4.68
1,16,63,0.28,7,18,68.46,3.84
1,16,64,0.86,17,5,141.53,7.91
1,16,65,0.3,12,1,113.59,2.96
1,16,66,0.74,11,11,110.6,1.59
1,16,67,0.8,3,7,114.03,7.09
1,16,68,0.2,4,10,83.06,5.64
1,16,69,0.83,1,16,67.17,2.53
1,16,70,0.33,9,2,104.64,9.91
2,16,1,0.27,3,16,100.48,4.86
2,16,2,0.26,8,17,105.43,4.86
2,16,3,0.54,6,12,119.81,6.74
2,16,4,0.47,8,15,57.88,1.15
2,16,5,0.28,3,11,63.46,5.23
2,16,6,0.2,9,13,61.3,5.56
2,16,7,0.83,17,14,91.01,7.04
2,16,8,0.47,20,12,135.99,6.85
2,16,9,0.66,6,17,99.66,3.77
2,16,10,0.43,9,14,87.33,8.38
2,16,11,0.65,12,3,68.83,8.36
2,16,12,0.18,9,12,56.96,1.51
2,16,13,0.44,6,13,54.39,1.01
2,16,14,0.73,15,11,90.28,2.28
2,16,15,0.67,7,6,98.26,3.94
2,16,16,0.27,10,10,104.97,6.52
2,16,17,0.87,15,17,113.99,4.12
2,16,18,0.91,16,14,105.32,9.3
2,16,19,0.15,15,1,117.3,8.49
2,16,20,0.3,4,19,87.3,2.52
2,16,21,0.65,8,8,118.65,7.47
2,16,22,0.67,10,9,145.26,2.48
2,16,23,0.97,6,6,100.56,9.96
2,16,24,0.32,3,6,138.41,6.27
2,16,25,0.87,10,5,129.84,7.84
2,16,26,0.22,17,10,55.74,8.05
2,16,27,0.95,20,1,109.07,6.75
2,16,28,0.77,20,5,91.09,6.3
2,16,29,0.92,17,5,67.16,4.18
2,16,30,0.12,14,15,81.42,1.82
2,16,31,0.56,16,5,87.09,3.58
2,16,32,0.53,1,1,105.49,7.98
2,16,33,0.76,19,20,88.66,4.87
2,16,34,0.78,13,18,64.19,4.64
2,16,35,0.32,13,13,148.7,7.46
2,16,36,0.38,14,19,107.53,1.36
2,16,37,0.68,11,6,79.79,9.51
2,16,38,0.16,5,12,95.93,6.91
2,16,39,0.58,16,18,106.97,4.61
2,16,40,0.46,17,9,68.4,3.06
2,16,41,0.17,14,19,97.08,3.56
2,16,42,0.13,19,1,80.07,4.68
2,16,43,0.44,8,12,104.84,9.34
2,16,44,0.84,1,3,81.54,1.62
2,16,45,0.84,20,11,147.6,8.63
2,16,46,0.51,7,4,98.11,9.86
2,16,47,0.18,17,5,118.49,2.84
2,16,48,0.26,19,18,102.46,6.99
2,16,49,0.9,14,13,121.08,3.46
2,16,50,0.26,12,10,100.88,6.06
2,16,51,0.9,20,15,104.81,9.66
2,16,52,0.13,10,7,78.26,4.73
2,16,53,0.78,11,1,90.14,4.41
2,16,54,0.2,3,10,117.26,9.13
2,16,55,0.9,11,2,142.93,3.52
2,16,56,0.61,13,4,148.87,3.75
2,16,57,0.83,4,11,111.32,2.01
2,16,58,0.7,6,16,141.7,7.72
2,16,59,0.81,20,18,95.44,7.22
2,16,60,0.31,8,15,75.35,3.6
2,16,61,0.16,13,15,137.43,6.67
2,16,62,0.65,18,19,52.03,7.13
2,16,63,0.16,20,7,115.75,3.73
2,16,64,0.78,3,12,100.67,1.36
2,16,65,0.98,1,4,54.59,6.57
2,16,66,0.87,5,18,94.32,1.39
2,16,67,0.28,8,1,100.4,9.99
2,16,68,0.6,11,4,59.75,1.44
2,16,69,0.35,9,10,92.69,9.0
2,16,70,0.25,3,3,129.96,1.26
3,16,1,0.91,15,15,75.17,6.49
3,16,2,0.1,7,10,127.23,9.04
3,16,3,0.43,10,2,108.1,1.44
3,16,4,0.97,8,4,84.38,1.73
3,16,5,0.65,20,5,149.23,7.92
3,16,6,0.49,7,3,74.29,3.09
3,16,7,0.26,3,15,117.79,1.76
3,16,8,0.77,13,8,96.13,2.41
3,16,9,0.52,9,10,112.9,4.51
3,16,10,0.22,4,13,75.49,4.92
3,16,11,0.14,4,16,111.27,5.58
3,16,12,0.66,18,18,101.21,5.69
3,16,13,0.31,4,16,56.0,5.61
3,16,14,0.18,2,20,138.73,8.32
3,16,15,0.32,9,8,142.73,1.93
3,16,16,0.17,5,11,149.38,5.42
3,16,17,0.66,6,7,67.55,5.25
3,16,18,0.82,6,13,112.73,7.43
3,16,19,0.91,3,14,63.74,7.78
3,16,20,0.88,4,19,51.05,7.43
3,16,21,0.44,3,14,149.98,9.3
3,16,22,0.42,16,7,117.06,5.73
3,16,23,0.51,1,17,54.58,5.79
3,16,24,1.0,14,3,126.17,5.41
3,16,25,0.48,15,20,51.29,7.6
3,16,26,0.67,14,12,70.82,6.96
3,16,27,0.87,6,3,131.98,7.4
3,16,28,0.38,10,20,142.59,3.56
3,16,29,0.15,15,4,63.7,8.36
3,16,30,0.28,10,20,56.68,6.58
3,16,31,0.64,5,1,84.16,5.37
3,16,32,0.85,8,6,61.91,3.65
3,16,33,0.28,18,17,62.47,9.58
3,16,34,0.67,17,1,123.99,6.18
3,16,35,0.26,3,19,142.98,4.93
3,16,36,0.89,11,16,84.15,7.87
3,16,37,0.24,10,16,97.73,1.04
3,16,38,0.99,15,12,74.33,5.98
3,16,39,0.9,8,8,95.05,4.03
3,16,40,0.3,12,15,123.54,5.63
3,16,41,0.57,17,19,57.99,8.31
3,16,42,0.31,10,11,142.88,9.88
3,16,43,0.34,2,14,124.43,6.61
3,16,44,0.69,5,19,58.61,5.52
3,16,45,0.62,16,8,147.2,3.65
3,16,46,0.49,15,20,147.25,1.02
3,16,47,0.87,18,4,71.04,6.54
3,16,48,0.86,18,14,124.33,3.83
3,16,49,0.99,20,11,146.01,5.99
3,16,50,0.77,16,4,64.6,2.88
3,16,51,0.44,17,20,100.5,4.51
3,16,52,0.67,19,15,131.52,9.9
3,16,53,0.5,12,3,67.58,3.84
3,16,54,0.54,8,13,100.57,9.26
3,16,55,0.28,9,19,146.14,3.02
3,16,56,0.61,7,20,51.95,2.78
3,16,57,0.49,9,2,115.76,3.17
3,16,58,0.61,20,10,61.3,4.85
3,16,59,0.54,10,4,122.42,4.34
3,16,60,0.85,1,17,93.77,7.92
3,16,61,0.78,12,18,76.68,1.18
3,16,62,0.92,10,10,98.53,4.19
3,16,63,0.68,6,15,76.2,8.48
3,16,64,0.66,12,16,76.83,8.16
3,16,65,0.3,7,14,112.98,8.72
3,16,66,0.87,14,4,121.01,9.36
3,16,67,0.3,18,1,105.62,5.99
3,16,68,0.13,7,10,87.68,5.21
3,16,69,0.26,17,16,132.12,8.18
3,16,70,0.93,8,5,148.22,4.94
4,16,1,0.51,13,14,59.8,5.3
4,16,2,0.17,11,19,111.2,6.7
4,16,3,0.59,16,3,98.59,7.32
4,16,4,0.45,13,2,140.01,6.97
4,16,5,0.71,15,1,139.16,3.43
4,16,6,0.67,19,20,131.99,9.95
4,16,7,0.6,16,8,77.68,2.78
4,16,8,0.77,4,4,75.08,5.19
4,16,9,0.32,5,11,57.32,7.05
4,16,10,0.86,16,11,50.63,3.34
4,16,11,0.7,5,15,143.58,3.54
4,16,12,0.89,1,1,116.98,1.8
4,16,13,0.57,19,2,65.84,9.03
4,16,14,0.47,17,19,82.1,2.62
4,16,15,0.21,3,20,103.59,2.03
4,16,16,0.81,15,19,113.55,1.21
4,16,17,0.34,11,11,142.15,1.6
4,16,18,0.88,10,13,103.04,8.13
4,16,19,0.84,15,12,138.88,7.91
4,16,20,0.52,13,3,87.95,9.84
4,16,21,0.64,3,13,85.26,4.12
4,16,22,0.96,1,14,104.03,2.68
4,16,23,0.92,15,19,129.4,3.94
4,16,24,0.87,16,13,122.89,9.0
4,16,25,0.71,8,8,76.05,7.36
4,16,26,0.44,16,11,57.15,1.53
4,16,27,0.56,20,15,95.76,3.85
4,16,28,0.55,14,19,50.94,1.3
4,16,29,0.59,12,4,143.14,4.06
4,16,30,0.84,20,14,115.33,4.51
4,16,31,0.94,3,19,67.83,4.57
4,16,32,0.36,6,4,75.31,8.35
4,16,33,0.31,18,15,83.3,1.44
4,16,34,0.76,15,4,77.41,7.43
4,16,35,0.48,13,16,129.08,7.12
4,16,36,0.26,14,10,109.1,6.93
4,16,37,0.55,15,12,69.86,4.2
4,16,38,0.28,19,6,57.37,2.63
4,16,39,0.2,5,3,101.54,7.89
4,16,40,0.52,12,11,53.88,7.47
4,16,41,0.57,2,3,127.83,8.18
4,16,42,0.79,17,16,75.09,8.96
4,16,43,0.12,2,19,87.03,9.74
4,16,44,0.61,18,19,126.09,6.36
4,16,45,0.28,1,3,139.41,5.19
4,16,46,0.77,18,15,115.23,1.78
4,16,47,0.58,1,5,133.31,3.33
4,16,48,0.43,1,11,149.25,1.81
4,16,49,0.2,15,6,52.25,9.89
4,16,50,0.92,1,2,90.21,9.7
4,16,51,0.62,13,13,90.51,9.65
4,16,52,0.17,15,9,94.23,1.85
4,16,53,0.6,5,7,95.56,8.61
4,16,54,0.17,13,3,124.55,8.76
4,16,55,0.56,18,15,75.58,3.58
4,16,56,0.15,19,20,81.12,2.88
4,16,57,0.65,1,16,71.48,6.28
4,16,58,0.42,8,12,56.85,4.57
4,16,59,0.33,10,18,51.8,6.52
4,16,60,0.32,2,8,77.81,6.07
4,16,61,0.51,15,14,115.12,2.67
4,16,62,0.86,20,3,116.92,4.19
4,16,63,0.83,7,1,101.21,7.45
4,16,64,0.85,13,1,119.82,5.72
4,16,65,0.5,17,6,138.64,8.46
4,16,66,0.6,1,16,69.82,3.21
4,16,67,0.99,19,14,146.56,5.97
4,16,68,0.33,20,11,99.87,5.48
4,16,69,0.39,7,18,136.2,4.97
4,16,70,0.1,5,5,68.95,8.07
5,16,1,0.12,14,11,94.34,5.58
5,16,2,0.71,9,10,82.65,4.64
5,16,3,0.86,8,19,101.96,4.23
5,16,4,0.8,1,2,94.9,6.32
5,16,5,0.96,9,16,53.81,4.33
5,16,6,0.6,6,5,62.5,2.26
5,16,7,0.19,18,15,67.19,6.49
5,16,8,0.72,15,9,72.47,6.67
5,16,9,0.24,2,11,138.6,1.71
5,16,10,0.65,10,15,61.94,4.02
5,16,11,0.3,15,16,134.95,1.72
5,16,12,0.83,11,8,120.82,4.86
5,16,13,0.13,1,20,108.32,6.68
5,16,14,0.41,13,12,113.54,2.31
5,16,15,0.88,14,6,96.23,3.76
5,16,16,0.39,6,4,56.36,2.39
5,16,17,0.43,2,5,111.71,2.35
5,16,18,0.4,19,12,149.25,2.03
5,16,19,0.16,9,17,59.91,8.09
5,16,20,0.25,1,16,79.5,1.7
5,16,21,0.67,6,2,99.69,2.17
5,16,22,0.79,7,2,101.43,4.5
5,16,23,0.5,13,12,102.98,7.62
5,16,24,0.35,6,19,84.41,4.19
5,16,25,0.77,4,18,71.15,1.69
5,16,26,0.97,20,1,111.0,7.57
5,16,27,0.32,10,19,145.52,8.84
5,16,28,0.7,6,4,97.48,3.05
5,16,29,0.51,17,1,73.94,6.46
5,16,30,0.76,3,7,123.5,3.66
5,16,31,0.41,5,3,90.36,9.11
5,16,32,0.48,14,3,75.31,4.47
5,16,33,1.0,10,19,147.4,1.52
5,16,34,0.78,19,15,52.29,3.37
5,16,35,0.13,1,9,94.13,3.82
5,16,36,0.46,16,16,113.09,9.24
5,16,37,0.28,6,7,59.76,7.33
5,16,38,0.13,2,12,118.9,8.93
5,16,39,0.31,7,7,74.99,6.1
5,16,40,0.66,12,3,56.2,4.78
5,16,41,0.75,16,10,126.66,7.47
5,16,42,0.67,9,7,138.02,4.57
5,16,43,0.22,12,15,113.43,8.45
5,16,44,0.39,5,18,115.85,3.05
5,16,45,0.26,12,7,116.76,9.3
5,16,46,0.31,18,5,59.72,7.52
5,16,47,1.0,15,5,101.69,5.6
5,16,48,0.72,12,17,129.9,5.33
5,16,49,0.32,12,12,98.82,6.02
5,16,50,1.0,14,16,80.77,6.78
5,16,51,0.88,15,19,117.39,1.85
5,16,52,0.24,13,14,93.54,1.62
5,16,53,0.76,12,13,52.47,3.68
5,16,54,0.25,15,14,64.58,8.51
5,16,55,0.97,9,20,82.37,1.33
5,16,56,0.47,19,20,60.32,1.16
5,16,57,0.76,16,3,109.8,7.67
5,16,58,0.16,13,12,124.63,8.79
5,16,59,0.13,12,13,125.29,1.32
5,16,60,0.46,4,6,78.11,9.04
5,16,61,0.51,5,16,144.66,5.43
5,16,62,0.74,15,20,72.91,9.74
5,16,63,0.39,5,3,119.91,7.43
5,16,64,0.17,3,7,144.46,1.08
5,16,65,0.63,8,9,138.7,3.99
5,16,66,0.87,15,6,103.88,2.51
5,16,67,0.18,17,12,135.54,1.71
5,16,68,0.97,14,18,125.18,8.24
5,16,69,0.67,5,12,122.48,3.78
5,16,70,0.49,17,7,149.07,3.61
6,16,1,0.99,19,3,114.44,2.06
6,16,2,0.75,11,4,123.19,2.86
6,16,3,0.82,13,5,83.43,1.93
6,16,4,0.69,9,6,142.49,4.36
6,16,5,0.84,8,2,148.21,3.03
6,16,6,0.27,5,20,97.55,7.12
6,16,7,0.66,20,17,126.01,2.11
6,16,8,0.54,18,7,63.04,2.05
6,16,9,0.22,2,20,147.41,2.34
6,16,10,0.18,1,18,64.75,9.77
6,16,11,0.61,10,18,112.92,5.81
6,16,12,0.43,3,18,60.94,9.78
6,16,13,0.57,17,16,67.0,2.72
6,16,14,0.75,17,10,50.84,4.98
6,16,15,0.25,16,10,121.17,3.69
6,16,16,0.73,8,5,77.09,7.07
6,16,17,0.89,7,10,103.56,5.87
6,16,18,0.61,10,8,137.51,4.5
6,16,19,0.17,20,19,54.43,9.18
6,16,20,0.41,7,17,135.83,5.67
6,16,21,0.48,7,4,57.5,4.88
6,16,22,0.15,4,17,136.85,4.41
6,16,23,0.31,20,16,58.02,8.39
6,16,24,0.26,9,4,142.15,6.38
6,16,25,0.73,13,13,139.02,8.85
6,16,26,0.44,7,2,85.98,6.39
6,16,27,0.33,15,8,84.93,2.54
6,16,28,0.26,4,18,77.2,6.2
6,16,29,0.39,19,3,84.75,6.91
6,16,30,0.81,5,20,119.61,3.35
6,16,31,0.88,6,5,131.31,3.8
6,16,32,0.62,12,1,82.04,6.88
6,16,33,0.61,7,13,108.84,9.77
6,16,34,0.37,12,3,123.75,3.3
6,16,35,0.58,8,10,53.88,6.74
6,16,36,0.98,20,13,106.25,2.4
6,16,37,0.97,1,7,54.7,1.12
6,16,38,0.65,1,4,57.42,5.37
6,16,39,0.84,16,6,82.86,8.74
6,16,40,0.97,19,1,78.78,7.5
6,16,41,0.99,6,15,142.96,2.93
6,16,42,0.16,19,17,123.48,1.76
6,16,43,0.91,19,1,57.1,1.98
6,16,44,0.87,7,10,81.42,5.33
6,16,45,0.32,17,4,120.34,2.26
6,16,46,0.18,10,16,148.11,9.38
6,16,47,0.4,10,1,121.28,2.45
6,16,48,0.21,1,13,54.27,7.99
6,16,49,0.23,20,16,131.47,3.27
6,16,50,0.38,17,7,121.28,9.54
6,16,51,0.94,2,15,102.59,8.35
6,16,52,0.15,15,4,105.28,2.36
6,16,53,0.51,18,12,89.14,6.12
6,16,54,0.19,15,6,144.63,4.77
6,16,55,0.91,2,16,142.92,5.92
6,16,56,0.38,19,16,64.36,4.11
6,16,57,0.86,10,20,143.7,2.34
6,16,58,0.69,16,13,110.11,8.92
6,16,59,0.16,19,19,89.27,3.92
6,16,60,0.35,16,17,95.47,8.92
6,16,61,0.85,20,9,90.72,3.89
6,16,62,0.86,4,11,94.42,2.26
6,16,63,0.18,13,18,93.34,1.61
6,16,64,0.48,15,6,97.44,5.16
6,16,65,0.43,16,9,118.25,4.22
6,16,66,0.67,13,19,74.22,4.35
6,16,67,0.9,10,20,59.47,1.38
6,16,68,0.43,14,6,133.52,6.56
6,16,69,0.89,11,15,72.35,1.98
6,16,70,0.56,7,14,107.87,9.23
7,16,1,0.1,19,16,70.04,5.83
7,16,2,0.27,9,14,86.27,3.59
7,16,3,0.54,16,19,129.53,4.49
7,16,4,0.73,17,9,104.04,6.19
7,16,5,0.25,7,14,65.6,2.3
7,16,6,0.8,13,1,61.1,2.84
7,16,7,0.64,9,10,98.35,1.32
7,16,8,0.3,18,18,63.47,2.95
7,16,9,0.45,12,20,81.31,2.53
7,16,10,0.88,20,8,76.32,6.93
7,16,11,0.27,1,9,90.59,1.59
7,16,12,0.54,2,17,128.31,8.2
7,16,13,0.86,4,11,109.15,9.53
7,16,14,0.13,9,17,123.06,4.83
7,16,15,0.91,20,4,58.37,6.74
7,16,16,0.6,19,9,92.64,6.24
7,16,17,0.83,4,10,95.09,6.42
7,16,18,0.79,1,6,69.02,7.86
7,16,19,0.76,18,16,78.97,9.95
7,16,20,0.77,9,4,116.87,9.89
7,16,21,0.62,13,11,130.66,7.61
7,16,22,0.21,1,14,120.77,5.23
7,16,23,0.37,12,6,136.13,6.93
7,16,24,0.19,15,3,117.66,7.62
7,16,25,0.51,5,2,140.8,9.32
7,16,26,0.15,2,20,131.51,2.28
7,16,27,0.1,10,6,121.11,4.4
7,16,28,0.99,17,2,126.67,7.93
7,16,29,0.73,20,2,129.79,4.03
7,16,30,0.72,12,12,74.95,2.04
7,16,31,0.36,18,15,146.8,4.68
7,16,32,0.63,8,17,100.23,6.45
7,16,33,0.23,7,14,108.28,4.36
7,16,34,0.23,2,8,116.19,1.19
7,16,35,0.83,14,16,93.37,2.6
7,16,36,0.35,14,17,148.83,6.0
7,16,37,0.68,12,9,109.95,5.4
7,16,38,0.51,12,18,82.48,2.11
7,16,39,0.92,10,20,149.59,9.18
7,16,40,0.19,8,20,120.14,9.9
7,16,41,0.93,20,3,58.94,1.15
7,16,42,0.21,13,7,69.59,1.73
7,16,43,0.31,14,12,98.82,8.81
7,16,44,0.62,15,6,86.04,7.76
7,16,45,0.54,7,7,91.61,4.27
7,16,46,0.16,12,15,105.37,9.16
7,16,47,0.56,11,12,61.0,6.55
7,16,48,0.48,20,13,111.24,7.55
7,16,49,0.2,5,12,106.32,3.95
7,16,50,0.74,8,5,146.5,9.97
7,16,51,0.85,17,3,130.17,9.46
7,16,52,0.22,3,17,125.49,8.28
7,16,53,0.92,8,13,144.31,6.07
7,16,54,0.13,3,7,124.11,2.79
7,16,55,0.12,10,6,147.31,4.76
7,16,56,0.37,2,14,82.38,3.24
7,16,57,0.63,19,15,135.95,1.74
7,16,58,0.26,9,15,109.75,2.17
7,16,59,0.88,3,12,122.95,6.35
7,16,60,0.73,5,4,84.19,4.32
7,16,61,0.56,11,16,109.09,3.0
7,16,62,0.89,8,1,50.32,4.15
7,16,63,0.11,6,6,97.39,8.1
7,16,64,0.61,1,4,67.06,3.06
7,16,65,0.25,3,14,63.55,3.07
7,16,66,0.54,12,14,105.51,4.68
7,16,67,0.73,17,12,57.85,4.46
7,16,68,0.38,5,12,85.04,6.04
7,16,69,0.46,7,8,108.91,1.79
7,16,70,0.55,16,8,102.18,2.54
8,16,1,0.79,11,14,83.2,4.26
8,16,2,0.36,15,14,68.1,4.03
8,16,3,0.53,18,4,72.93,8.93
8,16,4,0.69,11,15,147.97,2.96
8,16,5,0.89,5,8,93.46,4.68
8,16,6,0.48,4,11,50.63,8.51
