race_id,lap_number,track_temperature,ambient_air_temperature,barometric_pressure,humidity
49,42,20.36,21.97,1029.18,98.72
49,43,19.03,16.5,1018.44,34.22
49,44,27.07,2.17,1007.0,48.73
49,45,27.64,30.69,1030.97,47.44
49,46,24.77,32.7,954.43,57.63
49,47,37.83,27.18,1028.36,91.05
49,48,32.66,12.0,987.38,57.78
49,49,0.33,15.07,992.31,89.42
49,50,24.45,2.21,996.89,78.11
49,51,5.43,23.39,1039.03,73.51
49,52,27.33,2.84,961.82,57.47
49,53,10.6,16.2,977.23,74.29
49,54,12.04,23.35,1012.47,79.74
49,55,34.05,0.71,1018.47,87.95
49,56,21.28,8.3,1029.72,97.0
49,57,39.35,5.35,963.99,83.59
49,58,17.22,16.99,969.51,45.06
49,59,6.38,20.6,1048.23,75.86
49,60,29.59,14.79,1037.7,90.74
49,61,22.37,12.5,1018.5,87.28
49,62,19.62,11.61,1038.23,74.43
49,63,16.46,0.02,976.04,69.91
49,64,9.17,33.31,950.91,31.29
49,65,16.71,28.48,990.37,64.23
49,66,18.66,34.19,1001.04,37.48
49,67,0.55,34.89,956.05,64.53
49,68,25.47,16.51,1032.48,89.44
49,69,27.23,25.44,968.47,74.35
49,70,21.72,1.72,1016.36,50.41
50,1,34.58,22.0,1031.38,88.94
50,2,26.08,9.65,1037.2,41.97
50,3,2.35,0.44,989.02,93.58
50,4,28.37,25.95,955.22,75.3
50,5,32.98,11.69,973.38,81.54
50,6,33.61,21.16,961.82,90.24
50,7,33.53,6.12,1015.32,49.26
50,8,27.48,11.11,983.68,76.46
50,9,10.87,39.13,1026.62,54.54
50,10,24.36,36.64,972.79,54.43
50,11,16.73,3.18,950.7,76.34
50,12,3.11,23.81,1043.04,35.56
50,13,14.13,29.17,985.83,85.85
50,14,20.27,9.21,1015.14,45.78
50,15,29.56,7.15,1046.49,38.37
50,16,23.61,36.04,1015.87,50.37
50,17,19.93,7.5,991.18,84.5
50,18,9.56,3.22,1029.18,70.6
50,19,3.63,36.07,1014.06,47.52
50,20,6.73,1.29,1025.94,35.56
50,21,30.05,1.09,1023.16,48.53
50,22,38.28,37.2,995.79,82.55
50,23,20.38,39.22,1036.22,50.11
50,24,39.89,8.6,1035.72,46.9
50,25,2.91,32.33,968.52,81.11
50,26,17.96,14.71,961.86,92.32
50,27,26.24,30.91,972.03,68.45
50,28,12.36,14.47,1004.59,64.17
50,29,31.86,7.58,1042.64,30.22
50,30,1.05,4.51,978.01,45.8
50,31,14.46,26.96,998.3,33.01
50,32,1.4,12.15,987.07,84.01
50,33,30.47,16.97,1031.7,44.38
50,34,5.36,25.67,1028.37,76.85
50,35,14.76,11.95,1024.8,38.1
50,36,2.1,11.76,1009.66,75.24
50,37,13.41,30.95,962.27,42.09
50,38,36.22,23.06,957.49,84.48
50,39,30.53,4.6,983.67,47.8
50,40,3.23,4.71,966.91,65.47
50,41,3.34,17.46,1035.86,40.32
50,42,30.97,24.37,1027.44,74.62
50,43,1.76,23.4,1039.54,85.33
50,44,6.68,6.61,988.07,40.86
50,45,14.53,5.08,953.48,93.67
50,46,7.34,25.2,983.54,43.87
50,47,9.8,23.7,1003.8,38.34
50,48,0.8,22.7,998.92,47.27
50,49,6.71,5.13,1019.95,51.18
50,50,33.36,16.55,1029.84,82.65
50,51,9.09,33.97,960.03,66.47
50,52,28.68,27.18,1017.42,72.34
50,53,14.84,16.93,1039.59,98.05
50,54,38.39,33.52,1003.52,75.82
50,55,2.29,14.34,974.29,42.3
50,56,8.78,10.59,967.55,50.59
50,57,37.05,27.58,1005.18,64.06
50,58,21.18,32.6,982.37,82.14
50,59,15.79,38.04,979.52,63.11
50,60,35.99,19.92,1012.95,43.13
50,61,29.11,8.05,961.33,94.18
50,62,18.9,22.14,1037.67,81.27
50,63,36.27,24.32,979.45,96.96
50,64,11.4,30.51,1016.73,62.33
50,65,24.89,24.87,962.81,89.81
50,66,17.78,12.94,1007.8,58.53
50,67,16.03,14.18,1023.34,73.24
50,68,23.61,21.12,1037.96,83.88
50,69,38.65,27.61,1036.82,40.97
50,70,19.4,1.66,1016.56,39.9
