Meter,Distance (km),Turning Radius (m),Average Speed (km/h)
2108,2.108,13.248022493351845,180.0
2109,2.109,10.839871788883148,180.0
2110,2.11,6.725607474636242,180.0
2111,2.111,5.099543590520995,180.0
2112,2.112,7.554116954293186,180.0
2113,2.113,6.142570023959511,180.0
2114,2.114,9.2291363990946,180.0
2115,2.115,11.655562259436312,180.0
2116,2.116,7.88781643415633,180.0
2117,2.117,14.57077885920171,180.0
2118,2.118,6.223513097504826,180.0
2119,2.119,9.696021117655162,180.0
2120,2.12,13.919819831004741,180.0
2121,2.121,11.090321603586476,180.0
2122,2.122,11.144319910877236,180.0
2123,2.123,13.164199869375107,180.0
2124,2.124,12.07487596877529,180.0
2125,2.125,5.924063362381218,180.0
2126,2.126,12.103508293076963,180.0
2127,2.127,11.323636753095288,180.0
2128,2.128,12.826537901134927,180.0
2129,2.129,11.026324172841939,180.0
2130,2.13,10.843073295012477,180.0
2131,2.131,12.262505915869507,180.0
2132,2.132,11.807376820957364,180.0
2133,2.133,8.702053564410622,180.0
2134,2.134,9.2453740109169,180.0
2135,2.135,7.824702503054906,180.0
2136,2.136,12.33284190569056,180.0
2137,2.137,7.479381311331221,180.0
2138,2.138,7.980831507355271,180.0
2139,2.139,10.668846525773585,180.0
2140,2.14,13.08951099246598,180.0
2141,2.141,6.246039857837488,180.0
2142,2.142,7.356074322220571,180.0
2143,2.143,6.260811173765655,180.0
2144,2.144,9.246794717829008,180.0
2145,2.145,11.602164859442976,180.0
2146,2.146,13.442611315256027,180.0
2147,2.147,14.329223455955693,180.0
2148,2.148,6.072782574142341,180.0
2149,2.149,12.118977580219557,180.0
2150,2.15,5.3896255008252325,180.0
2151,2.151,6.847050839700354,180.0
2152,2.152,7.457439917700311,180.0
2153,2.153,9.466002416405852,180.0
2154,2.154,6.435502991788918,180.0
2155,2.155,9.401342661390082,180.0
2156,2.156,8.545840160350295,180.0
2157,2.157,11.387896981817214,180.0
2158,2.158,12.030749497797817,180.0
2159,2.159,12.108804241519014,180.0
2160,2.16,8.810835841122923,180.0
2161,2.161,5.478999914617912,180.0
2162,2.162,6.314610258437066,180.0
2163,2.163,6.979968485194203,180.0
2164,2.164,11.94304708833166,180.0
2165,2.165,13.424124364363674,180.0
2166,2.166,14.46399103286454,180.0
2167,2.167,14.957878417349784,180.0
2168,2.168,10.314293621565303,180.0
2169,2.169,6.143623819951784,180.0
2170,2.17,11.862940488195107,180.0
2171,2.171,6.2947899531891665,180.0
2172,2.172,7.03587987863274,180.0
2173,2.173,6.323390470882241,180.0
2174,2.174,11.54033858274458,180.0
2175,2.175,13.557723339373899,180.0
2176,2.176,11.052575564542238,180.0
2177,2.177,7.829159020095164,180.0
2178,2.178,13.83272255225036,180.0
2179,2.179,14.75502995690741,180.0
2180,2.18,14.99828139239174,180.0
2181,2.181,13.972777427902562,180.0
2182,2.182,11.288288875127959,180.0
2183,2.183,12.060824985544816,180.0
2184,2.184,10.340190894987169,180.0
2185,2.185,11.142838618481445,180.0
2186,2.186,11.175461140652024,180.0
2187,2.187,7.413999573708504,180.0
2188,2.188,10.701613767870029,180.0
2189,2.189,10.450476630477457,180.0
2190,2.19,8.275219450304562,180.0
2191,2.191,10.97542012951957,180.0
2192,2.192,10.210005134499628,180.0
2193,2.193,14.075709293599093,180.0
2194,2.194,8.82674598610699,180.0
2195,2.195,14.263690801886112,180.0
2196,2.196,6.616405077090185,180.0
2197,2.197,12.468994975881396,180.0
2198,2.198,7.020597113398227,180.0
2199,2.199,13.907258763543718,180.0
2200,2.2,13.767670549837286,180.0
2201,2.201,13.73879579084063,180.0
2202,2.202,5.161913254984891,180.0
2203,2.203,11.559496560980929,180.0
2204,2.204,10.224105624227523,180.0
2205,2.205,11.886908999654228,180.0
2206,2.206,6.61688315804102,180.0
2207,2.207,13.529073580715474,180.0
2208,2.208,8.96419549210508,180.0
2209,2.209,12.820972492752105,180.0
2210,2.21,13.211614663436293,180.0
2211,2.211,14.925751324624395,180.0
2212,2.212,7.344157203697359,180.0
2213,2.213,10.105136964966567,180.0
2214,2.214,11.1724914018355,180.0
2215,2.215,8.3726106346,180.0
2216,2.216,13.875609097214085,180.0
2217,2.217,14.895810511164328,180.0
2218,2.218,11.446067439003333,180.0
2219,2.219,6.354578790577651,180.0
2220,2.22,8.257709643858563,180.0
2221,2.221,10.755152561125914,180.0
2222,2.222,12.803367071493055,180.0
2223,2.223,14.674957485562715,180.0
2224,2.224,8.092497987667203,180.0
2225,2.225,6.486730162687522,180.0
2226,2.226,8.722093911438083,180.0
2227,2.227,6.639710471704168,180.0
2228,2.228,7.773011693718597,180.0
2229,2.229,8.1982543559042,180.0
2230,2.23,8.367762345458605,180.0
2231,2.231,13.938129568325678,180.0
2232,2.232,14.198518066420986,180.0
2233,2.233,5.317003177778545,180.0
2234,2.234,12.368877665681683,180.0
2235,2.235,11.927071971580443,180.0
2236,2.236,10.413163784519007,180.0
2237,2.237,10.457923099767868,180.0
2238,2.238,14.892414063422168,180.0
2239,2.239,14.65445365906376,180.0
2240,2.24,6.7664834098160505,180.0
2241,2.241,14.899415524849498,180.0
2242,2.242,14.032295651020416,180.0
2243,2.243,6.653548414583077,180.0
2244,2.244,10.532611664686577,180.0
2245,2.245,10.550171309698557,180.0
2246,2.246,11.842901869083782,180.0
2247,2.247,6.656626068846949,180.0
2248,2.248,8.066092760345335,180.0
2249,2.249,14.59421469352664,180.0
2250,2.25,5.057535753794329,180.0
2251,2.251,13.346088237231827,180.0
2252,2.252,5.632857897511475,180.0
2253,2.253,7.863705089184966,180.0
2254,2.254,8.526841492109256,180.0
2255,2.255,9.139422722151119,180.0
2256,2.256,5.413866224274474,180.0
2257,2.257,8.273062042026037,180.0
2258,2.258,10.64046385960209,180.0
2259,2.259,14.198587612051123,180.0
2260,2.26,11.486474941554137,180.0
2261,2.261,8.392949652889712,180.0
2262,2.262,8.372643823632316,180.0
2263,2.263,11.353841725923104,180.0
2264,2.264,5.136912488643438,180.0
2265,2.265,8.344993850179296,180.0
2266,2.266,6.837252617742994,180.0
2267,2.267,6.834098897105484,180.0
2268,2.268,5.239917609915674,180.0
2269,2.269,14.452077453355543,180.0
2270,2.27,12.331658591102554,180.0
2271,2.271,13.893585866667559,180.0
2272,2.272,5.601916356910088,180.0
2273,2.273,6.9948030467344315,180.0
2274,2.274,8.615536718420143,180.0
2275,2.275,13.105180579096235,180.0
2276,2.276,8.474159813954076,180.0
2277,2.277,9.422183470532223,180.0
2278,2.278,13.032613743319542,180.0
2279,2.279,8.478989804295509,180.0
2280,2.28,12.819922246301427,180.0
2281,2.281,10.902081539189092,180.0
2282,2.282,7.061966757027114,180.0
2283,2.283,12.14575741004263,180.0
2284,2.284,9.659970061056137,180.0
2285,2.285,14.9412211343696,180.0
2286,2.286,13.945106176730507,180.0
2287,2.287,13.647151394111292,180.0
2288,2.288,9.91699836773811,180.0
2289,2.289,13.012503429581935,180.0
2290,2.29,8.372545910852963,180.0
2291,2.291,10.790976034787644,180.0
2292,2.292,13.93252722455166,180.0
2293,2.293,14.828189790795303,180.0
2294,2.294,12.561587785681027,180.0
2295,2.295,13.088965481175984,180.0
2296,2.296,10.26310458186057,180.0
2297,2.297,10.836726992037445,180.0
2298,2.298,11.976443436800155,180.0
2299,2.299,6.090147151790398,180.0
2300,2.3,8.38248258288802,180.0
2301,2.301,5.0286121578257355,180.0
2302,2.302,8.543726873872078,180.0
2303,2.303,8.477519895697903,180.0
2304,2.304,8.767507698704183,180.0
2305,2.305,7.483794688486233,180.0
2306,2.306,8.424507612235043,180.0
2307,2.307,11.869378730486446,180.0
2308,2.308,14.112275208825855,180.0
2309,2.309,9.771307358045723,180.0
2310,2.31,14.497052868766358,180.0
2311,2.311,12.69278618862809,180.0
2312,2.312,6.195459015821225,180.0
2313,2.313,9.527401852367223,180.0
2314,2.314,11.790119486576806,180.0
2315,2.315,9.56501727774478,180.0
2316,2.316,6.847354911150754,180.0
2317,2.317,11.06564703251184,180.0
2318,2.318,5.3973755177775695,180.0
2319,2.319,8.136997213628934,180.0
2320,2.32,8.804194733092466,180.0
2321,2.321,14.42451452339015,180.0
2322,2.322,12.980176245371476,180.0
2323,2.323,10.844033951262459,180.0
2324,2.324,7.47667250312917,180.0
2325,2.325,9.924251620011585,180.0
2326,2.326,13.625655931274892,180.0
2327,2.327,14.954917646308242,180.0
2328,2.328,14.438603923567786,180.0
2329,2.329,7.306201721119551,180.0
2330,2.33,13.869624186472892,180.0
2331,2.331,6.9298559317435915,180.0
2332,2.332,13.984870021704399,180.0
2333,2.333,10.546035556732917,180.0
2334,2.334,7.365721170293858,180.0
2335,2.335,9.667886169985344,180.0
2336,2.336,5.49454664413823,180.0
2337,2.337,11.363149450528153,180.0
2338,2.338,11.969716126761243,180.0
2339,2.339,10.215272643588229,180.0
2340,2.34,8.237542670923972,180.0
2341,2.341,8.015837402485754,180.0
2342,2.342,14.501415965552258,180.0
2343,2.343,12.098951930691477,180.0
2344,2.344,10.51249732320359,180.0
2345,2.345,12.690137219175806,180.0
2346,2.346,10.733191990404132,180.0
2347,2.347,12.016882198836068,180.0
2348,2.348,14.779700299342673,180.0
2349,2.349,14.38216024350644,180.0
2350,2.35,7.40719110333295,180.0
2351,2.351,10.791517207818439,180.0
2352,2.352,9.20154469189003,180.0
2353,2.353,12.88818087290695,180.0
2354,2.354,13.80011156447505,180.0
2355,2.355,14.602574624567822,180.0
2356,2.356,14.784683088409473,180.0
2357,2.357,10.586588045504577,180.0
2358,2.358,12.0203984776183,180.0
2359,2.359,7.4378131007190635,180.0
2360,2.36,13.809959316838135,180.0
2361,2.361,11.695095557807448,180.0
2362,2.362,13.488672445122454,180.0
2363,2.363,5.273382466012963,180.0
2364,2.364,11.777719985623557,180.0
2365,2.365,10.67239127164715,180.0
2366,2.366,9.007851599959896,180.0
2367,2.367,13.241014155737913,180.0
2368,2.368,13.978960203421082,180.0
2369,2.369,12.105995506429725,180.0
2370,2.37,14.521859937224896,180.0
2371,2.371,10.420515070216101,180.0
2372,2.372,5.330204992418942,180.0
2373,2.373,10.916212051713346,180.0
2374,2.374,5.040705806297162,180.0
2375,2.375,10.925686570143748,180.0
2376,2.376,6.431127157246924,180.0
2377,2.377,9.39734899526929,180.0
2378,2.378,5.941095259450366,180.0
2379,2.379,13.196638356493454,180.0
2380,2.38,6.375054188086554,180.0
2381,2.381,10.76671171954687,180.0
2382,2.382,7.997491569043561,180.0
2383,2.383,14.207536566998119,180.0
2384,2.384,11.138536905605797,180.0
2385,2.385,9.334931716068905,180.0
2386,2.386,14.567713264331056,180.0
2387,2.387,12.851177964511672,180.0
2388,2.388,6.183206619159913,180.0
2389,2.389,14.72532584019958,180.0
2390,2.39,9.75750366696302,180.0
2391,2.391,6.041694293341005,180.0
2392,2.392,8.601188151369982,180.0
2393,2.393,13.06594424366363,180.0
2394,2.394,12.16580644460393,180.0
2395,2.395,6.08488848195591,180.0
2396,2.396,5.7704656747906755,180.0
2397,2.397,8.000993902908533,180.0
2398,2.398,8.314585798253306,180.0
2399,2.399,6.171002860410946,180.0
2400,2.4,11.73449070361932,180.0
2401,2.401,14.944927053548223,180.0
2402,2.402,10.438066833120793,180.0
2403,2.403,5.2790525167748985,180.0
2404,2.404,11.08066649797775,180.0
2405,2.405,5.073888944006115,180.0
2406,2.406,10.232744583933572,180.0
2407,2.407,8.837559970006016,180.0
2408,2.408,7.4364713407575795,180.0
2409,2.409,9.581179122524787,180.0
2410,2.41,7.429014156665089,180.0
2411,2.411,11.985222268040278,180.0
2412,2.412,10.851914626224417,180.0
2413,2.413,6.156732896032137,180.0
2414,2.414,10.55720333773033,180.0
2415,2.415,10.521944509669725,180.0
2416,2.416,12.990386918567891,180.0
2417,2.417,8.971375736057334,180.0
2418,2.418,8.26785420170071,180.0
2419,2.419,7.524515935155822,180.0
2420,2.42,6.671020804064845,180.0
2421,2.421,7.446844901527482,180.0
2422,2.422,7.695396602147159,180.0
2423,2.423,12.197551810397911,180.0
2424,2.424,11.88303807511827,180.0
2425,2.425,14.505712684462717,180.0
2426,2.426,8.470819452248627,180.0
2427,2.427,14.069415827331781,180.0
2428,2.428,5.059914037513321,180.0
2429,2.429,6.327762016172366,180.0
2430,2.43,10.899708778059487,180.0
2431,2.431,7.989205891905428,180.0
2432,2.432,12.583476964998074,180.0
2433,2.433,7.3581922601068435,180.0
2434,2.434,13.548355433513063,180.0
2435,2.435,14.772193704758669,180.0
2436,2.436,14.506429071869105,180.0
2437,2.437,11.211871488253767,180.0
2438,2.438,7.279527019053715,180.0
2439,2.439,6.288163974147084,180.0
2440,2.44,13.79578488089267,180.0
2441,2.441,11.431920836251942,180.0
2442,2.442,12.578944235079277,180.0
2443,2.443,9.904009482981191,180.0
2444,2.444,14.032535462480908,180.0
2445,2.445,11.480514265613476,180.0
2446,2.446,11.57915664230429,180.0
2447,2.447,12.182881578411205,180.0
2448,2.448,9.447196377264868,180.0
2449,2.449,8.552782664275613,180.0
2450,2.45,8.74687695603961,180.0
2451,2.451,12.607432710809626,180.0
2452,2.452,6.528079184418169,180.0
2453,2.453,7.17920539451656,180.0
2454,2.454,8.645076222948127,180.0
2455,2.455,6.035406819600744,180.0
2456,2.456,8.924953626469136,180.0
2457,2.457,7.156542045128527,180.0
2458,2.458,11.930493689822917,180.0
2459,2.459,9.752306928895127,180.0
2460,2.46,14.386857356548825,180.0
2461,2.461,7.303414691248364,180.0
2462,2.462,11.142626553365247,180.0
2463,2.463,13.625889327167709,180.0
2464,2.464,5.408662509505266,180.0
2465,2.465,10.408831060467103,180.0
2466,2.466,8.961716718745478,180.0
2467,2.467,11.471319672039542,180.0
2468,2.468,9.00275370731639,180.0
2469,2.469,14.85958161840205,180.0
2470,2.47,14.736177437993975,180.0
2471,2.471,12.792898216119973,180.0
2472,2.472,9.3271340684984,180.0
2473,2.473,5.29433303586576,180.0
2474,2.474,13.397685810060397,180.0
2475,2.475,10.019780853457089,180.0
2476,2.476,13.696627755363503,180.0
2477,2.477,13.20729121085731,180.0
2478,2.478,8.373266322798102,180.0
2479,2.479,10.398557547423806,180.0
2480,2.48,13.014338480693754,180.0
2481,2.481,9.626627113037536,180.0
2482,2.482,11.10830277644525,180.0
2483,2.483,9.772490492871095,180.0
2484,2.484,12.284590267072083,180.0
2485,2.485,14.258607959149646,180.0
2486,2.486,9.662613355363831,180.0
2487,2.487,14.625791559516063,180.0
2488,2.488,7.680746469271046,180.0
2489,2.489,13.874121972511723,180.0
2490,2.49,10.570160990083693,180.0
2491,2.491,14.446967905057091,180.0
2492,2.492,12.340891680675988,180.0
2493,2.493,6.6116714432836865,180.0
2494,2.494,9.69171285930868,180.0
2495,2.495,6.688581747302319,180.0
2496,2.496,8.221986313553344,180.0
2497,2.497,7.421271240093777,180.0
2498,2.498,14.63074981884052,180.0
2499,2.499,10.965567176822528,180.0
2500,2.5,5.703497745209523,180.0
2501,2.501,13.95809695601034,180.0
2502,2.502,11.011394466759334,180.0
2503,2.503,7.747239798166401,180.0
2504,2.504,10.441520420226878,180.0
2505,2.505,10.5896828780465,180.0
2506,2.506,6.1062475764165445,180.0
2507,2.507,8.682322457163917,180.0
2508,2.508,12.292661621184902,180.0
2509,2.509,10.332832154540277,180.0
2510,2.51,11.359870350779055,180.0
2511,2.511,13.90640995677429,180.0
2512,2.512,9.633475966442695,180.0
2513,2.513,7.986252205572079,180.0
2514,2.514,14.508753304943497,180.0
2515,2.515,13.895922359131479,180.0
2516,2.516,11.267733106213374,180.0
2517,2.517,10.2957130266178,180.0
2518,2.518,9.657046828533652,180.0
2519,2.519,8.325809122530053,180.0
2520,2.52,13.276096282354237,180.0
2521,2.521,8.757186816154638,180.0
2522,2.522,14.794832224342134,180.0
2523,2.523,9.540447039258066,180.0
2524,2.524,10.305664373822944,180.0
2525,2.525,5.285260614385035,180.0
2526,2.526,14.34894071341384,180.0
2527,2.527,7.058427853531473,180.0
2528,2.528,8.022812797031321,180.0
2529,2.529,8.761509362891575,180.0
2530,2.53,7.210786942831109,180.0
2531,2.531,11.257357487695106,180.0
2532,2.532,14.558602427684106,180.0
2533,2.533,11.605830374642188,180.0
2534,2.534,10.201154390644435,180.0
2535,2.535,10.16865567056651,180.0
2536,2.536,14.28183310330109,180.0
2537,2.537,10.838664591937178,180.0
2538,2.538,12.535171207200634,180.0
2539,2.539,11.198545127618818,180.0
2540,2.54,11.684894910735686,180.0
2541,2.541,11.220514424755065,180.0
2542,2.542,11.589138892948293,180.0
2543,2.543,5.15951514669044,180.0
2544,2.544,9.679488228397702,180.0
2545,2.545,7.777989888077599,180.0
2546,2.546,9.082265303771923,180.0
2547,2.547,12.671276316387875,180.0
2548,2.548,7.430801206734143,180.0
2549,2.549,13.076587585844171,180.0
2550,2.55,12.09494103856935,180.0
2551,2.551,13.1880274228393,180.0
2552,2.552,10.526897006461144,180.0
2553,2.553,6.957587867273215,180.0
2554,2.554,14.291235988906687,180.0
2555,2.555,8.441668329173266,180.0
2556,2.556,7.751515224615134,180.0
2557,2.557,5.574992801846143,180.0
2558,2.558,11.018282694008445,180.0
2559,2.559,5.563534921987801,180.0
2560,2.56,9.936086813280768,180.0
2561,2.561,8.014365560403224,180.0
2562,2.562,13.078503247797354,180.0
2563,2.563,12.70943834329792,180.0
2564,2.564,11.646124290488675,180.0
2565,2.565,6.2233261613206405,180.0
2566,2.566,6.602706665811793,180.0
2567,2.567,11.20934845382125,180.0
2568,2.568,9.572990613867566,180.0
2569,2.569,10.897368109829186,180.0
2570,2.57,9.081373508102658,180.0
2571,2.571,13.714723786522985,180.0
2572,2.572,10.105262608866719,180.0
2573,2.573,10.308727917545223,180.0
2574,2.574,9.893914126882486,180.0
2575,2.575,6.2247474530061915,180.0
2576,2.576,6.061907692191011,180.0
2577,2.577,9.34548448187591,180.0
2578,2.578,7.2912551614256405,180.0
2579,2.579,5.544255832976504,180.0
2580,2.58,13.139857226470747,180.0
2581,2.581,14.621148930030458,180.0
2582,2.582,13.36225040294031,180.0
2583,2.583,12.896814523637499,180.0
2584,2.584,10.073104393523177,180.0
2585,2.585,9.808930794720846,180.0
2586,2.586,5.211533340478084,180.0
2587,2.587,12.81810617980795,180.0
2588,2.588,14.702035444264624,180.0
2589,2.589,13.759794202972838,180.0
2590,2.59,10.944903410052824,180.0
2591,2.591,11.752471679700871,180.0
2592,2.592,14.296083964441008,180.0
2593,2.593,8.31833128229036,180.0
2594,2.594,9.534782716378773,180.0
2595,2.595,10.335712226141212,180.0
2596,2.596,13.526315944359684,180.0
2597,2.597,9.51552313010447,180.0
2598,2.598,12.006354928452396,180.0
2599,2.599,11.616921668023098,180.0
2600,2.6,10.031481946230425,180.0
2601,2.601,12.303172107617357,180.0
2602,2.602,10.501993631733875,180.0
2603,2.603,9.577285620245755,180.0
2604,2.604,6.77608429699646,180.0
2605,2.605,7.574149426163825,180.0
2606,2.606,11.412552029666678,180.0
2607,2.607,13.241472306299201,180.0
2608,2.608,8.331543445771171,180.0
2609,2.609,13.563201743847369,180.0
2610,2.61,6.416468903604909,180.0
2611,2.611,11.358778387284568,180.0
2612,2.612,9.497905187460573,180.0
2613,2.613,11.868464740881548,180.0
2614,2.614,11.80489783459405,180.0
2615,2.615,14.189967052122256,180.0
2616,2.616,14.612901809358325,180.0
2617,2.617,8.64310989027256,180.0
2618,2.618,7.693260733730987,180.0
2619,2.619,12.303193037543867,180.0
2620,2.62,11.899678229377209,180.0
2621,2.621,6.654736205335039,180.0
2622,2.622,11.044941860116774,180.0
2623,2.623,7.9861279737978705,180.0
2624,2.624,14.341735525461953,180.0
2625,2.625,11.86879563357223,180.0
2626,2.626,9.55495594653863,180.0
2627,2.627,14.883787817692307,180.0
2628,2.628,13.359471271779878,180.0
2629,2.629,10.104717550747779,180.0
2630,2.63,7.571699747635544,180.0
2631,2.631,10.350154518219524,180.0
2632,2.632,12.095803239323619,180.0
2633,2.633,10.181342040260537,180.0
2634,2.634,11.066787405106485,180.0
2635,2.635,9.696526074947638,180.0
2636,2.636,11.714653788055275,180.0
2637,2.637,11.78150916412686,180.0
2638,2.638,14.764532212631622,180.0
2639,2.639,8.307913061951078,180.0
2640,2.64,12.266710743906772,180.0
2641,2.641,5.2657007200429025,180.0
2642,2.642,10.306468306648089,180.0
2643,2.643,7.341505207693251,180.0
2644,2.644,8.918164241324769,180.0
2645,2.645,14.687670982495646,180.0
2646,2.646,11.936972248615268,180.0
2647,2.647,13.0653824036588,180.0
2648,2.648,7.017840113835599,180.0
2649,2.649,5.625294809796454,180.0
2650,2.65,9.446021946774586,180.0
